id,time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,Z1,Z2,Z3,Z4,y
000668,2012-06-30,6.743794,1.236014,2.067008,0.318246,2.142222,0.004177,0.42395,0.146401,0.158929,-2.910613,0.33561,77.610815,0.298132,0.040402,0.034411,0.00357,0.233238,0.000882,0.466594,-271374687.7,-0.124699,-163616581.3,39.2808,11.1869,0.154298,0.156076,1
000668,2012-09-30,6.916051,1.228924,1.873598,0.314975,2.174854,0.00408,0.418377,0.358682,0.153946,-0.754773,0.478819,67.36255,0.46361,0.054609,0.046713,0.005422,0.255448,0.001365,0.525419,-245416655,-0.119978,-162162477.5,39.2808,12.0168,0.154298,0.155817,1
000668,2012-12-31,3.554832,0.724098,1.62502,0.333519,1.998333,0.003867,0.776882,0.409794,0.184876,-1.404556,-0.240203,70.006874,0.626113,0.094944,0.068236,0.004507,0.228473,0.000996,0.50691,-267881329.2,-0.088309,-28386257.21,39.2808,12.0168,0.154298,0.155817,1
000668,2013-03-31,3.622097,0.727834,1.875134,0.329206,2.037616,0.003782,0.773115,0.987503,-0.003716,-3.752244,1.529377,44.335478,0.216355,0.034079,0.02467,0.001982,0.196805,0.003919,0.332862,-3492813.3,0.026625,100622740.3,39.2808,7.8732,0.154298,0.157296,1
000668,2013-06-30,3.618754,0.743899,1.905451,0.329955,2.030712,0.003733,0.77367,0.968551,-0.003546,-0.624583,0.102534,51.327773,0.489387,0.052045,0.037663,0.00272,0.27724,0.003627,0.403393,63009709.22,0.086227,110561011.9,39.2808,7.8732,0.154298,0.15767,1
000668,2013-09-30,2.950836,1.423947,1.694053,0.554263,0.804198,0.00243,0.582399,0.945872,0.502907,2.267039,2.275428,192.157442,0.806318,0.154121,0.101891,0.003309,0.654897,0.00435,0.190536,-811793729.9,-0.074331,-195904468.9,39.2808,7.8732,0.154298,0.15768,1
000668,2013-12-31,3.563397,1.465734,1.642557,0.508794,0.965431,0.002757,0.526024,1.211286,0.363851,-0.986378,0.480574,61.371087,1.163334,0.113402,0.081578,0.003665,0.245929,0.008392,0.379307,-539620564.3,-0.108824,-285752817.5,39.2808,7.8732,0.154298,0.157752,1
000668,2014-03-31,3.993879,1.6196,-0.416644,0.521462,0.917684,0.002701,0.458214,1.006234,0.009134,-373.063224,-0.251246,675.838039,0.052249,0.002106,0.001579,-0.008616,0.497603,0.049547,6.063804,-46673842.36,0.117245,-360314531.3,39.2808,7.8732,0.154298,0.157752,1
000668,2014-06-30,4.56514,1.42539,-0.319928,0.559907,0.786012,0.002491,0.37452,1.004196,0.082284,-0.320516,-0.193322,387.706491,0.097409,0.004704,0.003674,-0.01345,0.36711,0.080706,4.567531,-166986096,-0.020853,-492790167.2,39.2808,7.8732,0.154298,0.157063,1
000668,2014-09-30,5.031283,2.011276,-0.425495,0.564261,0.772231,0.002467,0.337147,1.008008,0.074369,0.447555,-0.715711,385.106398,0.173313,0.006378,0.00511,-0.021487,0.428452,0.073265,5.032481,-60901763.03,0.022107,-207953227.2,39.2808,7.8732,0.154298,0.157195,1
000668,2014-12-31,6.131351,2.398931,-0.545185,0.585729,0.707274,0.002336,0.266959,1.005894,0.109129,0.061824,-0.308529,191.125093,0.136944,0.007995,0.006691,-0.028928,0.407579,0.076846,5.888224,-208435996.2,0.095386,-323661789.1,39.2808,7.8732,0.154298,0.158136,1
000668,2015-03-31,7.357579,2.631952,-0.256107,0.585672,0.707439,0.002713,0.222348,1,-0.013941,-0.267968,-0.084656,137.644986,0.062374,0.001808,0.001563,-0.006054,0.449073,0.29849,5.122051,146250064.8,-0.05317,-281598364.9,39.2808,7.8732,0.154298,0.158464,1
000668,2015-06-30,7.555284,2.006685,0.704898,0.557027,0.795246,0.003076,0.226763,5.445797,-0.069393,-1.643915,0.141315,99.785269,0.111298,0.00343,0.002976,-0.002293,0.447673,0.288065,6.528309,231959754.6,-0.079419,-62031583.93,39.2808,7.8732,0.154298,0.157799,1
000668,2015-09-30,6.85689,1.473604,0.591571,0.539804,0.852524,0.003148,0.257363,3.491715,-0.108061,-1.48001,0.048264,91.670016,0.171112,0.005702,0.004871,-0.004477,0.428844,0.322019,5.885943,284235836.6,-0.08377,35546171.06,39.2808,7.8732,0.154298,0.157799,1
000668,2015-12-31,2.310036,0.200308,3.083635,0.494807,1.020989,0.003238,0.849767,0.384966,-0.145796,-12.919847,0.424801,5.148008,1.288969,0.134304,0.076165,0.020811,0.267509,0.028518,0.506255,379813778.7,-0.110227,604780509.4,39.2808,22.9109,0.154298,0.155179,1
000668,2016-03-31,4.282223,1.207159,-11.97883,0.612555,0.632506,0.002439,0.375696,0.904773,0.291134,-1.200648,-0.475162,12.393842,0.017255,0.000741,0.000568,-0.00389,0.363957,0.562568,6.467657,-458182370.5,0.090139,-34792471.97,39.2808,10.0335,0.154298,0.157369,1
000668,2016-06-30,14.785071,4.501865,-0.619459,0.640678,0.560846,0.002259,0.10403,0.943656,0.363848,1.05747,-0.10209,8.758968,0.051864,0.001541,0.001437,-0.01126,0.359064,0.521062,10.242072,-594404539.3,-0.043382,-513626979.5,39.2808,10.1805,0.154298,0.157032,1
000668,2016-09-30,12.166426,3.217446,-0.647917,0.652766,0.531943,0.002195,0.124043,0.95235,0.366749,0.319917,0.086362,9.405271,0.061875,0.002191,0.002011,-0.021222,0.353272,0.650652,12.645872,-671902104,-0.062194,-572789658.9,39.2808,10.4375,0.154298,0.158345,1
000668,2016-12-31,4.442658,1.167792,-1.236174,0.663022,0.508246,0.002065,0.32867,1.052167,0.406049,-0.942434,-0.331617,1.643927,0.10507,0.008552,0.006627,-0.02156,0.278195,0.215275,4.631091,-771867560.7,-0.050478,-746813811.8,39.2808,11.4201,0.154298,0.156908,1
000668,2017-03-31,3.816987,0.525155,-7.321011,0.624398,0.601542,0.002263,0.404551,1.00411,-0.11739,8.936209,0.653425,5.047118,0.026944,0.000818,0.000604,-0.006425,0.568474,1.039702,10.421444,201120955.4,-0.00929,123137246.7,39.2808,11.0425,0.154298,0.157466,1
000668,2017-06-30,3.572114,0.446176,-3.198601,0.631307,0.584015,0.001976,0.427099,1.128746,-0.092706,-1.549075,-0.232841,2.444497,0.114004,0.003391,0.002442,-0.002822,0.581553,0.374786,4.45126,104814928.5,-0.013204,528436602.1,39.2808,14.2781,0.154298,0.156788,1
000668,2017-09-30,4.031683,0.575397,-3.750862,0.661343,0.512075,0.001807,0.362029,1.086182,-0.03745,-3.843897,-0.150025,2.661751,0.157697,0.004231,0.003181,-0.011843,0.579887,0.446233,5.936536,-94552439.65,0.002581,347377090.1,39.2808,12.8574,0.154298,0.157255,1
000668,2017-12-31,2.762903,0.511199,2.112898,0.691801,0.445502,0.001516,0.506094,0.979374,0.115622,-3.091649,2.760717,0.058984,0.563346,0.193487,0.123456,0.006352,0.587302,0.018031,0.244287,-574816537.6,0.050923,153360549.2,39.2808,8.194,0.154298,0.158592,1
000668,2018-03-31,2.718389,0.601347,0.23834,0.725873,0.377651,0.001322,0.491983,0.975556,0.128469,-0.928494,1.282944,0.129379,0.05226,0.019386,0.012255,0.001045,0.536079,0.083787,0.248654,-353985923.4,-0.011487,-293776693.2,39.2808,8.194,0.154298,0.158696,1
000668,2018-06-30,1.696257,0.30829,13.746249,0.704181,0.42009,0.001797,0.808767,0.976332,0.045537,0.08799,2.970828,1.060045,0.179149,0.10335,0.042422,0.002366,0.508946,0.036994,0.265464,-30922948.75,0.007295,343940665,39.2808,8.194,0.154298,0.158786,1
000668,2018-09-30,1.694925,0.304501,-8.189255,0.618967,0.615594,0.001391,0.747625,0.980357,0.290774,-0.985869,2.098349,1.625094,0,0.151684,0.062191,0.002378,0.504298,0.034179,0.269339,-707739160,0.010652,481187012.9,39.2808,8.194,0.154298,0.158541,1
000671,2008-12-31,1.831994,0.534717,5.437986,0.740837,0.349825,0.006853,0.729899,0.440728,0.521818,7.648618,0.488265,13.717045,9.325979,0.696323,0.316233,0.025689,0.856136,0.016986,0.05477,-1369480492,-0.101137,-285850527.7,23.8998,1.129,0.05712,0.139639,1
000671,2009-03-31,1.711014,0.485193,1.65163,0.744949,0.342374,0.006732,0.777326,0.995137,0.017359,-0.984664,0.239186,36.397504,1.425585,0.108542,0.045105,0.000312,0.896338,0.024758,0.079076,-192481710.9,0.017568,-75381093.5,23.8998,1.129,0.05712,0.132999,1
000671,2009-06-30,1.583525,0.501622,2.068589,0.767368,0.303156,0.006301,0.815941,0.896986,0.09974,1.519921,-0.117497,39.951872,3.571548,0.354315,0.130564,0.001017,0.919847,0.024729,0.058118,-469599034.5,0.13585,181813178.6,23.8998,1.129,0.05712,0.132999,1
000671,2009-09-30,1.511218,0.553423,6.564473,0.768811,0.30071,0.005897,0.853875,0.9095,0.150155,12.154246,0.558589,31.439084,8.47176,0.919975,0.311211,0.010122,0.900595,0.017356,0.037419,-594920583.5,0.221102,345893046.1,23.8998,1.129,0.05712,0.130119,1
000671,2009-12-31,1.598108,0.494077,20.586636,0.623011,0.605107,0.005652,0.988835,0.984988,0.23967,4.3565,1.489382,28.381917,14.880656,1.823488,0.682458,0.055288,0.799279,0.020275,0.033214,-541827374.5,0.23622,171294697.4,23.8998,1.129,0.05712,0.130119,1
000671,2010-03-31,1.678266,0.557174,3.46404,0.641933,0.557795,0.005185,0.914829,0.987376,0.062425,-0.923962,2.00275,62.047698,4.580852,0.268924,0.108685,0.003276,0.867453,0.035221,0.066564,-546462367.2,-0.021296,-267439876.1,23.8998,1.129,0.05712,0.128191,1
000671,2010-06-30,1.999622,0.623801,14.297988,0.55014,0.81772,0.004162,0.867605,1.001271,0.250973,5.703463,1.444525,25.042039,3.936184,0.525457,0.262679,0.022134,0.79998,0.017824,0.037304,-1770277680,-0.182078,-811286316.9,23.8998,1.129,0.05712,0.128191,1
000671,2010-09-30,2.695935,0.793066,21.402177,0.525941,0.901353,0.00366,0.657243,1.016858,0.504629,0.329269,0.651471,20.00866,7.294389,0.605762,0.381067,0.040648,0.760031,0.016817,0.03359,-2712799654,-0.109289,-1699448239,23.8998,1.129,0.05712,0.128177,1
000671,2010-12-31,2.708719,1.140706,30.414306,0.534319,0.871541,0.003186,0.651142,1.005454,0.776848,2.601742,0.225417,44.829616,6.754333,0.912225,0.575452,0.099786,0.643986,0.013336,0.029618,-3749510169,-0.122519,-1739432955,23.8998,1.129,0.05712,0.128177,1
000671,2011-03-31,2.633992,1.077655,8.999243,0.618152,0.617726,0.002859,0.578397,1.086135,0.104809,-0.965948,0.444056,48.734474,1.625543,0.142855,0.08862,0.002028,0.814288,0.03513,0.067631,-1826999718,-0.071363,-2393122765,23.8998,1.129,0.05712,0.12822,1
000671,2011-06-30,2.396615,1.155844,8.721476,0.680398,0.469728,0.003923,0.584988,0.967739,0.450262,4.403271,0.261364,20.822373,4.538581,0.268256,0.156325,0.009766,0.774249,0.029897,0.066289,-5791561264,-0.191017,-2696083777,23.8998,1.129,0.05712,0.12822,1
000671,2011-09-30,1.59229,0.820393,4.483464,0.673717,0.484303,0.002851,0.693508,0.969291,1.147274,-0.968453,0.131546,24.787796,4.771836,0.52112,0.193843,0.008683,0.798943,0.033233,0.079984,-13737550964,-0.19432,-486546175.6,24.4365,1.1543,0.059714,0.131898,1
000671,2011-12-31,2.395988,1.359631,10.459777,0.670823,0.490706,0.002082,0.468436,1.002045,1.233954,95.558059,0.145638,28.871183,6.280568,0.558048,0.325138,0.028894,0.722336,0.026028,0.06176,-14039626154,-0.178798,-1969045981,24.4365,1.1543,0.059714,0.131898,1
000671,2012-03-31,2.177733,1.231169,1.998272,0.711556,0.405371,0.001489,0.499337,1.35325,0.039548,-0.978474,-0.101055,37.190446,1.051174,0.083858,0.045351,0.000416,0.842372,0.034591,0.115412,-1308888470,0.011529,-1920758956,24.4365,1.1543,0.059714,0.1317,1
000671,2012-06-30,2.00257,0.564171,7.114882,0.750424,0.33258,0.001653,0.513916,0.971277,0.01664,17.41633,0.112631,8.411442,1.880918,0.272961,0.136655,0.008275,0.769817,0.032291,0.087603,-802703440.1,0.068808,-319627567,24.4365,1.1543,0.059714,0.1317,1
000671,2012-09-30,1.351781,0.452697,8.934805,0.746727,0.339177,0.001708,0.790588,0.990609,0.066569,1.206928,0.546302,3.647693,3.982108,1.019175,0.265225,0.023613,0.748543,0.026866,0.071813,-1475752044,0.06193,874960353.8,24.6193,1.163,0.060611,0.1336,1
000671,2012-12-31,1.609709,0.565759,11.735099,0.764088,0.30875,0.001693,0.784856,0.845473,0.246927,0.502781,0.721266,5.342112,4.464641,0.906743,0.343447,0.033677,0.744543,0.021785,0.060836,-5698602989,0.006711,357863551.2,24.6193,1.163,0.060611,0.1336,1
000671,2013-03-31,1.565155,0.675711,53.52486,0.807898,0.23778,0.001276,0.783589,1.046026,0.32225,-0.885778,0.763004,8.794953,0.587082,0.116427,0.04204,0.001429,0.671612,0.067443,0.122801,-8542964858,-0.032871,-2013918856,24.6193,1.5222,0.060611,0.110592,1
000671,2013-06-30,1.546219,0.560192,15.201549,0.886901,0.127522,0.001269,0.725474,1.01549,0.356375,1.379049,1.034929,12.802019,2.180048,0.361239,0.127612,0.004688,0.734228,0.047202,0.090646,-10301504161,-0.026294,-2544131965,23.8998,1.7026,0.05712,0.091343,1
000671,2013-09-30,1.525,0.541711,34.906075,0.868241,0.151754,0.001168,0.751733,1.026825,0.501257,1.849664,0.708062,20.200742,3.045564,0.594356,0.204614,0.012728,0.702331,0.04401,0.08134,-14724503175,-0.064539,-5227296798,23.8998,1.7026,0.05712,0.091555,1
000671,2013-12-31,1.625654,0.533494,45.926574,0.868614,0.151259,0.000879,0.705727,0.995161,0.98905,0.368567,0.361853,25.168225,3.758856,0.593377,0.228369,0.018359,0.702175,0.044426,0.079716,-29857113295,-0.167109,-5921223175,24.247,1.7708,0.058792,0.091641,1
000671,2014-03-31,1.641121,0.601132,37.592851,0.886309,0.128275,0.000723,0.685557,0.995192,0.194368,-0.622511,1.185469,20.009396,0.883947,0.129974,0.050776,0.002768,0.715076,0.053607,0.09719,-10525380060,-0.043022,-7331598256,24.869,1.5837,0.061847,0.108558,1
000671,2014-06-30,1.538909,0.455666,454.760331,0.896953,0.114885,0.000634,0.713406,0.991708,0.307408,-0.696493,0.077968,15.083671,2.08328,0.208271,0.072934,0.003338,0.706503,0.057961,0.110405,-18615661616,-0.107679,-6765694787,25.9539,1.2568,0.067361,0.136658,1
000671,2014-09-30,1.535625,0.430518,133.786774,0.909632,0.099346,0.000596,0.714069,1.043403,0.289333,12.857439,0.413032,13.22248,3.838276,0.494254,0.172395,0.014123,0.704417,0.036415,0.072331,-17544166586,-0.105483,-5623817889,25.9539,1.2568,0.067361,0.136954,1
000671,2014-12-31,1.458253,0.336123,27.828918,0.846881,0.180803,0.000488,0.797864,1.020509,0.413285,0.516135,0.833967,11.489933,3.037709,0.970636,0.30502,0.028139,0.708592,0.032329,0.064385,-21897485384,-0.12202,-439655088.7,21.5186,1.2818,0.046305,0.097992,1
000671,2015-03-31,1.518994,0.358651,333.206411,0.855361,0.169097,0.000408,0.759407,1.001538,0.088765,-0.769951,-0.120208,16.602011,0.403399,0.109543,0.037428,0.003185,0.630528,0.038593,0.102124,-5783427528,0.015227,-1591663980,21.665,1.2905,0.046937,0.098625,1
000671,2015-06-30,1.44802,0.228694,258.079774,0.842841,0.186464,0.000382,0.808751,0.992384,0.117014,-0.059594,0.40704,12.602158,1.092848,0.284598,0.088055,0.006022,0.688417,0.034471,0.086518,-8151776323,0.047953,-712411695.4,21.9264,1.2756,0.048077,0.100785,1
000671,2015-09-30,1.417644,0.365572,87.361213,0.874078,0.144063,0.000305,0.79512,0.992958,0.31994,1.220846,0.119119,11.991881,1.929533,0.457875,0.134892,0.010601,0.692557,0.030516,0.074492,-22886267607,-0.037986,-2460965281,21.8751,1.2756,0.047852,0.10061,1
000671,2015-12-31,1.690463,0.636467,102.598716,0.804169,0.24352,0.003009,0.712575,0.99515,0.517935,2.315358,0.663356,9.33139,3.085488,0.806064,0.329234,0.02549,0.744399,0.020411,0.046225,-32016080983,-0.055273,-11697056373,18.1958,1.0302,0.033109,0.098175,1
000671,2016-03-31,1.69295,0.545429,30.271056,0.805773,0.241045,0.002864,0.710746,0.991838,0.033111,-0.816589,0.269285,19.718771,0.308222,0.081077,0.033186,0.002858,0.66699,0.034147,0.098465,-6470333489,-0.01601,-11595824289,18.1958,1.0302,0.033109,0.098116,1
000671,2016-06-30,1.827643,0.531537,12.691531,0.826093,0.210517,0.005602,0.643395,0.964355,0.18997,-0.423857,-0.092816,14.049739,0.561254,0.111405,0.050449,0.003904,0.67753,0.04375,0.119006,-25800380609,-0.014905,-20624843613,18.0454,1.0302,0.032564,0.096496,1
000671,2016-09-30,2.055856,0.684144,11.281094,0.84655,0.181265,0.006072,0.561042,0.987949,0.597604,0.603375,-0.065851,10.96937,0.943557,0.132676,0.06814,0.004588,0.713828,0.041095,0.109966,-70481549649,-0.033747,-37979390801,18.0454,1.0302,0.032564,0.096269,1
000671,2016-12-31,2.196697,0.763931,50.302023,0.842861,0.186436,0.005684,0.513776,1.006143,0.716187,4.006426,-0.123978,15.042685,2.175342,0.314024,0.171071,0.012494,0.766943,0.024684,0.061413,-85116539989,-0.021433,-33191792782,18.0372,1.0302,0.032534,0.094212,1
000671,2017-03-31,2.006169,0.67172,5.898272,0.876455,0.14096,0.004873,0.54483,0.99372,0.303101,-0.753267,0.016024,18.774704,0.251718,0.032132,0.016115,0.001525,0.713332,0.045589,0.144431,-59800008791,0.009755,-46436307917,18.0372,1.0302,0.032534,0.094607,1
000671,2017-06-30,1.834961,0.578097,7.412261,0.865505,0.155395,0.004047,0.576466,0.997721,0.498415,-0.50181,0.882709,9.757036,0.781396,0.100096,0.045547,0.002079,0.762498,0.035688,0.099135,-1.02924E+11,0.032757,-38038951976,18.0372,1.0302,0.032534,0.099162,1
000671,2017-09-30,1.671741,0.508495,10.710241,0.86302,0.158721,0.003718,0.638579,1.01983,0.6307,1.934647,1.135567,5.398432,1.656478,0.213484,0.085783,0.003751,0.786114,0.034719,0.084039,-1.33233E+11,0.029819,-15758037632,18.0372,1.0302,0.032534,0.098789,1
000671,2017-12-31,1.694438,0.614214,29.159736,0.856649,0.167339,0.016544,0.640992,1.01989,0.770731,3.623848,0.690833,5.76261,2.828641,0.407829,0.167142,0.011231,0.749227,0.028974,0.068313,-1.54985E+11,0.041355,-16567064521,18.0372,1.0302,0.032534,0.098864,1
000671,2018-03-31,1.69788,0.592575,-2.021377,0.868037,0.152025,0.017643,0.62899,1.031385,0.063078,-0.87287,0.921216,9.414254,0.419476,0.049802,0.02047,0.000937,0.749858,0.065543,0.119231,-28396627840,0.011939,-10856202467,18.0372,1.0302,0.032534,0.098047,1
000671,2018-06-30,1.602973,0.585741,5.939906,0.857262,0.166504,0.016136,0.661457,1.008048,0.147347,3.253049,0.999176,5.282633,1.022784,0.181786,0.068381,0.004654,0.721864,0.040938,0.107501,-61182968172,0.013387,-7147335236,18.0372,1.0302,0.032534,0.098586,1
000671,2018-09-30,1.567698,0.586221,4.614204,0.855534,0.168861,0.012251,0.683658,0.996392,0.238612,-0.284395,0.660646,13.101725,0,0.29576,0.107101,0.006749,0.735207,0.04239,0.111473,-97196323213,0.042849,-12953213117,18.0372,1.0302,0.032534,0.098443,1
000691,2008-12-31,0.735082,0.735011,-14.794065,0.656931,0.52223,0.189982,1,1.024998,-0.307526,25.781141,0.498695,23.03263,1.49295,-0.883219,0.318306,-0.996732,1.074893,0.002835,0.612873,-57966594.59,0.001078,-120479088.8,9.967,1.4271,0.009934,0.016869,1
000691,2009-03-31,0.673983,0.673899,-1.657228,0.44176,1.263671,0.147048,1,0.984532,-0.087684,-0.964581,-0.798866,3821.656051,0,-0.000121,0.000058,-0.041178,0,0,653.703114,-71127516.05,-0.000157,69348808.94,9.967,1.4271,0.009934,0.016737,1
000691,2009-06-30,0.708308,0.708238,-1.526763,0.492842,1.029048,0.133359,1,0.993353,-0.02507,0.327395,-0.827185,80444.44444,0,-0.000113,0.000047,-0.076491,0,0,1570.329175,-164205274.8,0.000859,68724612.99,9.967,1.4271,0.009934,0.016737,1
000691,2009-09-30,0.78156,0.360982,-1.602732,0.491364,1.03515,0.123178,1,1.133887,0.021701,-0.695051,-0.784995,1058139.535,0,-0.000145,0.00004,-0.077887,0,0,2159.410728,-209065362.3,0.000956,35853778.54,9.967,1.4646,0.009934,0.017158,1
000691,2009-12-31,0.730026,0.41803,1.502157,0.677035,0.477028,0.172271,1,0.183979,-0.080544,-10.04198,-0.874068,,,,,0.02962,0,0,0,8165170.82,-0.053831,33165109.04,9.967,1.4646,0.009934,0.017158,1
000691,2010-03-31,0.728002,0.293717,-1677.969428,0.678004,0.474917,0.172294,1,1,-0.000056,-1.017091,-0.877854,,,,,-0.002,0,0,0,-35237000.32,-0.07706,-871297.11,9.967,1.4646,0.009934,0.016751,1
000691,2010-06-30,0.730913,0.295084,573.270663,0.684584,0.460741,0.169869,1,1.00049,0.014068,1.152891,-0.875843,,,,,-0.006132,0,0,0,-50416164.71,-0.077476,-6095996.27,9.967,1.4646,0.009934,0.016751,1
000691,2010-09-30,0.730716,0.294124,58.201854,0.687313,0.454941,0.169203,1,1.000275,0.017658,-0.226008,-0.87573,,,,,-0.009306,0,0,0,-55143342.89,-0.077237,12844263.65,9.967,1.4646,0.009934,0.016719,1
000691,2010-12-31,2.870612,0.126686,-169.246523,0.326474,2.07266,0.001668,0.724491,4.547245,-0.501769,-11.558282,-0.693691,,,,,0.037267,0,0,0,424053143.9,-0.156959,-173368858.9,9.967,1.4646,0.009934,0.016719,1
000691,2011-03-31,2.975464,0.272491,-1267.953501,0.320151,2.123528,0.001547,0.722068,1,0.035771,-1.175808,1.101212,0,0.280488,0.013939,0.009254,-0.008812,0.57892,0.128789,0.530712,-3125163.14,0.000081,-186304605.1,9.967,1.4646,0.009934,0.016701,1
000691,2011-06-30,2.726283,0.337088,-3117.811384,0.343706,1.909465,0.001415,0.746284,0.99517,0.05687,0.68058,1.114673,0,0.533052,0.026596,0.016841,-0.022769,0.582803,0.122334,0.652932,-16446258.86,0.00189,-188370526.1,9.967,1.4646,0.009934,0.016701,1
000691,2011-09-30,2.562119,0.370542,-2962.018303,0.363137,1.753784,0.001289,0.764377,0.996677,0.077129,-0.276482,1.454826,0,0.967086,0.04797,0.029247,-0.031933,0.587401,0.096987,0.506257,-28028909.81,0.00409,-190717216,9.967,1.4646,0.009934,0.017048,1
000691,2011-12-31,1.739005,0.057638,-1214.883419,0.562366,0.802239,0.001121,0.856763,0.991703,0.144149,20.608316,2.253974,,,,,-0.197574,0,0,0,-132634014.6,0.005666,-30687819.17,9.967,1.4646,0.009934,0.017048,1
000691,2012-03-31,2.560303,0.116397,4833.111738,0.365982,1.732372,0.001036,0.778095,1,-0.008545,-0.899239,-0.018827,0,0.04772,0.012577,0.007665,-0.020087,0.58398,0.115857,0.498928,47117535.43,-0.003244,-10383854.18,9.967,1.4646,0.009934,0.017914,1
000691,2012-06-30,2.675976,0.242166,-591.334944,0.356743,1.803142,0.000929,0.776516,1,0.00995,-2.450244,1.202271,0,0.590882,0.135269,0.08472,0.008732,0.447446,0.019336,0.08988,50453735.82,0.005047,-13089426.64,9.967,1.4646,0.009934,0.017914,1
000691,2012-09-30,2.563163,0.280103,-1706.213729,0.370376,1.699956,0.000822,0.79001,1.156301,0.035281,-0.8965,1.564317,0,1.311393,0.2419,0.147524,0.011227,0.455404,0.016319,0.090781,38654635.75,0.003766,-14100173.27,9.967,1.4646,0.009934,0.017959,1
000691,2012-12-31,1.603508,0.153762,1232.893098,0.613278,0.664986,0.000729,0.874768,0.796408,0.048402,-19.690702,0.000684,0,1.137631,0.44192,0.166324,-0.035502,0.792476,0.024871,0.115708,-40864365.16,-0.002732,-3541030.526,9.967,1.4646,0.009934,0.017959,1
000691,2013-03-31,2.450436,0.356376,1192.202228,0.387738,1.579059,0.000628,0.807569,1,0.082527,-1.138702,1.990409,0,0.462191,0.07026,0.041587,0.006824,0.447626,0.025146,0.088194,53640900.86,0.015315,-10913250.3,9.967,1.4646,0.009934,0.017876,1
000691,2013-06-30,2.709439,0.431451,-2580.643867,0.358371,1.790407,0.000661,0.781086,1.015442,0.02955,-1.388196,0.124897,0,0.909535,0.117708,0.074264,0.004441,0.505728,0.032634,0.139611,78257757.21,0.014038,-4482339.029,9.967,1.4646,0.009934,0.018024,1
000691,2013-09-30,2.694776,0.505293,-6079.042985,0.360189,1.776317,0.000648,0.783474,1.016416,0.035648,-1.922112,-0.037837,0,1.252387,0.175307,0.110253,0.006979,0.54231,0.034692,0.159457,74845654.15,0.008506,-3669836.247,9.967,1.4646,0.009934,0.019016,1
000691,2013-12-31,1.497808,0.104297,6864.042857,0.658523,0.551009,0.000459,0.891674,0.986725,0.132265,-13.597871,-0.026927,0,0.763275,0.395161,0.131335,-0.020147,0.821222,0.031972,0.130783,-47675200.46,0.007847,-2234249.043,9.967,1.1736,0.009934,0.023109,1
000691,2014-03-31,2.223792,0.331693,247.118767,0.416043,1.4036,0.000523,0.832848,1,0.007269,-1.055321,-0.438585,0,0.124459,0.024329,0.013389,0.00158,0.502434,0.119115,0.349647,71325259.81,0.015705,92981.23877,9.967,1.1736,0.009934,0.022736,1
000691,2014-06-30,1.691053,0.225655,6.644021,0.475434,1.10334,0.091707,0.867626,1.016637,0.113016,-0.069554,-0.095659,0,0.509905,0.121986,0.04985,0.003049,0.447257,0.050833,0.281234,3578786.38,0.013258,32031095.16,9.967,1.1736,0.009934,0.023721,1
000691,2014-09-30,1.614485,0.260409,-0.108011,0.500088,0.999649,0.088076,0.877555,0.975746,0.143958,-10.924235,0.016391,0,0.630053,0.176074,0.067015,-0.01105,0.483792,0.047678,0.520214,-19935613.22,0.013468,33369840.87,9.967,1.1736,0.009934,0.022377,1
000691,2014-12-31,1.55622,0.25859,-14.384042,0.769477,0.319083,0.081649,0.679035,0.345617,0.22584,11.671509,-0.221518,0,0.520844,0.12907,0.046132,-0.152932,0.822521,0.08004,1.080157,-186276211.5,-0.019276,-60093197.61,9.967,1.1736,0.009934,0.022033,1
000691,2015-03-31,1.867567,0.306804,2.005821,0.562729,0.777053,0.085461,0.687733,0.99453,0.086503,-1.008118,2.982328,0,0.386664,0.106889,0.049655,0.001394,0.626679,0.027635,0.231997,107449903.5,0.001097,11137411.02,9.967,1.1736,0.009934,0.023233,1
000691,2015-06-30,2.056158,0.323527,0.772576,0.531098,0.88289,0.094538,0.638712,1.011109,-0.004988,-7.984248,2.664645,0.035518,2.207772,0.30869,0.15856,-0.00944,0.71166,0.02144,0.219795,155723072.2,-0.006906,-11080430.52,9.967,1.1736,0.009934,0.024003,1
000691,2015-09-30,2.069309,0.402915,1.596898,0.529293,0.889313,0.092791,0.639358,0.996443,0.000196,-1.554046,1.86201,0,3.122652,0.444942,0.229922,-0.003305,0.699246,0.027913,0.189154,157606428.2,-0.005645,-25036493.36,9.967,1.1736,0.009934,0.026119,1
000691,2015-12-31,2.545615,0.639527,4.864167,0.671943,0.488222,0.003538,0.54124,0.993285,-0.180273,10.587501,2.560831,0,4.332253,0.649311,0.394241,0.053496,0.78461,0.014132,0.116872,168211293.2,-0.121678,-41453540.87,9.967,1.1736,0.009934,0.024353,1
000691,2016-03-31,2.661822,0.517934,-456.286994,0.521418,0.917846,0.003528,0.665578,0.598052,-0.031732,-1.100098,-0.645332,0,0.244595,0.018792,0.011732,-0.005817,0.629478,0.094177,0.478894,45903301.93,-0.03503,-50796748.63,9.967,1.1736,0.009934,0.02408,1
